subject,question_type,stimulus,rating
SS1618365188452,complexity,images/stimuli/spore_stims/simple_08_A_b.gif,1
SS1618365188452,complexity,images/stimuli/spore_stims/simple_16_A_b.gif,1
SS1618365188452,complexity,images/stimuli/spore_stims/complex_03_A_a.gif,5
SS1618365201702,complexity,images/stimuli/spore_stims/complex_09_A_b.gif,5
SS1618365201702,complexity,images/stimuli/spore_stims/complex_07_A_a.gif,6
SS1618365201702,complexity,images/stimuli/spore_stims/complex_06_A_a.gif,5
SS1618365201702,complexity,images/stimuli/spore_stims/simple_12_A_a.gif,1
SS1618365201702,complexity,images/stimuli/spore_stims/simple_09_A_a.gif,0
SS1618365201702,complexity,images/stimuli/spore_stims/simple_10_A_a.gif,1
SS1618365201702,complexity,images/stimuli/spore_stims/complex_16_A_a.gif,4
SS1618365201702,complexity,images/stimuli/spore_stims/simple_18_A_b.gif,0
SS1618365201702,complexity,images/stimuli/spore_stims/simple_07_A_b.gif,0
SS1618365201702,complexity,images/stimuli/spore_stims/complex_11_A_b.gif,4
SS1618365201702,complexity,images/stimuli/spore_stims/simple_03_A_a.gif,1
SS1618365201702,complexity,images/stimuli/spore_stims/complex_06_A_b.gif,3
SS1618365242684,complexity,images/stimuli/spore_stims/simple_20_A_a.gif,1
SS1618365242684,complexity,images/stimuli/spore_stims/simple_06_A_b.gif,0
SS1618365242684,complexity,images/stimuli/spore_stims/complex_04_A_a.gif,5
SS1618365242684,complexity,images/stimuli/spore_stims/simple_09_A_b.gif,0
SS1618365242684,complexity,images/stimuli/spore_stims/complex_14_A_b.gif,4
SS1618365242684,complexity,images/stimuli/spore_stims/simple_08_A_a.gif,0
SS1618365242684,complexity,images/stimuli/spore_stims/complex_19_A_b.gif,5
SS1618365242684,complexity,images/stimuli/spore_stims/simple_15_A_a.gif,0
SS1618365242684,complexity,images/stimuli/spore_stims/complex_13_A_a.gif,4
SS1618365242684,complexity,images/stimuli/spore_stims/complex_20_A_b.gif,5
SS1618365242684,complexity,images/stimuli/spore_stims/complex_15_A_b.gif,5
SS1618365242684,complexity,images/stimuli/spore_stims/simple_07_A_b.gif,0
SS1618365292414,complexity,images/stimuli/spore_stims/simple_10_A_a.gif,0
SS1618365292414,complexity,images/stimuli/spore_stims/simple_18_A_b.gif,1
SS1618365292414,complexity,images/stimuli/spore_stims/simple_05_A_b.gif,0
SS1618365292414,complexity,images/stimuli/spore_stims/simple_12_A_b.gif,0
SS1618365292414,complexity,images/stimuli/spore_stims/simple_10_A_b.gif,0
SS1618365292414,complexity,images/stimuli/spore_stims/complex_02_A_a.gif,2
SS1618365292414,complexity,images/stimuli/spore_stims/complex_05_A_a.gif,3
SS1618365292414,complexity,images/stimuli/spore_stims/complex_06_A_b.gif,2
SS1618365292414,complexity,images/stimuli/spore_stims/simple_05_A_a.gif,0
SS1618365292414,complexity,images/stimuli/spore_stims/complex_20_A_a.gif,3
SS1618365292414,complexity,images/stimuli/spore_stims/complex_02_A_b.gif,2
SS1618365292414,complexity,images/stimuli/spore_stims/complex_13_A_b.gif,3
SS1618365332720,complexity,images/stimuli/spore_stims/complex_05_A_b.gif,4
SS1618365332720,complexity,images/stimuli/spore_stims/simple_05_A_b.gif,1
SS1618365332720,complexity,images/stimuli/spore_stims/complex_08_A_a.gif,5
SS1618365332720,complexity,images/stimuli/spore_stims/simple_13_A_a.gif,1
SS1618365332720,complexity,images/stimuli/spore_stims/simple_02_A_a.gif,1
SS1618365332720,complexity,images/stimuli/spore_stims/complex_16_A_b.gif,4
SS1618365332720,complexity,images/stimuli/spore_stims/complex_20_A_b.gif,5
SS1618365332720,complexity,images/stimuli/spore_stims/complex_06_A_a.gif,6
SS1618365332720,complexity,images/stimuli/spore_stims/simple_08_A_b.gif,1
SS1618365332720,complexity,images/stimuli/spore_stims/simple_12_A_a.gif,1
SS1618365332720,complexity,images/stimuli/spore_stims/simple_16_A_a.gif,1
SS1618365332720,complexity,images/stimuli/spore_stims/complex_08_A_b.gif,5
SS1618365337109,complexity,images/stimuli/spore_stims/complex_20_A_a.gif,3
SS1618365337109,complexity,images/stimuli/spore_stims/simple_15_A_b.gif,0
SS1618365337109,complexity,images/stimuli/spore_stims/complex_02_A_a.gif,3
SS1618365337109,complexity,images/stimuli/spore_stims/complex_03_A_a.gif,4
SS1618365337109,complexity,images/stimuli/spore_stims/complex_06_A_b.gif,5
SS1618365337109,complexity,images/stimuli/spore_stims/simple_13_A_b.gif,1
SS1618365337109,complexity,images/stimuli/spore_stims/simple_03_A_b.gif,1
SS1618365337109,complexity,images/stimuli/spore_stims/complex_10_A_a.gif,4
SS1618365337109,complexity,images/stimuli/spore_stims/simple_04_A_b.gif,1
SS1618365337109,complexity,images/stimuli/spore_stims/complex_07_A_b.gif,4
SS1618365337109,complexity,images/stimuli/spore_stims/simple_06_A_b.gif,1
SS1618365337109,complexity,images/stimuli/spore_stims/simple_11_A_b.gif,0
SS1618365352220,complexity,images/stimuli/spore_stims/simple_14_A_b.gif,0
SS1618365352220,complexity,images/stimuli/spore_stims/complex_02_A_b.gif,4
SS1618365352220,complexity,images/stimuli/spore_stims/simple_09_A_b.gif,0
SS1618365352220,complexity,images/stimuli/spore_stims/complex_06_A_b.gif,4
SS1618365352220,complexity,images/stimuli/spore_stims/complex_19_A_a.gif,5
SS1618365352220,complexity,images/stimuli/spore_stims/complex_11_A_b.gif,2
SS1618365352220,complexity,images/stimuli/spore_stims/complex_01_A_a.gif,2
SS1618365352220,complexity,images/stimuli/spore_stims/simple_09_A_a.gif,0
SS1618365352220,complexity,images/stimuli/spore_stims/simple_17_A_b.gif,0
SS1618365352220,complexity,images/stimuli/spore_stims/simple_02_A_a.gif,0
SS1618365352220,complexity,images/stimuli/spore_stims/complex_20_A_b.gif,4
SS1618365352220,complexity,images/stimuli/spore_stims/simple_08_A_a.gif,0
SS1618365354913,complexity,images/stimuli/spore_stims/complex_07_A_b.gif,5
SS1618365354913,complexity,images/stimuli/spore_stims/simple_07_A_a.gif,0
SS1618365354913,complexity,images/stimuli/spore_stims/simple_17_A_b.gif,1
SS1618365354913,complexity,images/stimuli/spore_stims/complex_05_A_b.gif,5
SS1618365354913,complexity,images/stimuli/spore_stims/simple_01_A_a.gif,1
SS1618365354913,complexity,images/stimuli/spore_stims/complex_11_A_b.gif,4
SS1618365354913,complexity,images/stimuli/spore_stims/simple_20_A_a.gif,2
SS1618365354913,complexity,images/stimuli/spore_stims/simple_11_A_a.gif,1
SS1618365354913,complexity,images/stimuli/spore_stims/complex_13_A_b.gif,4
SS1618365354913,complexity,images/stimuli/spore_stims/complex_12_A_a.gif,4
SS1618365354913,complexity,images/stimuli/spore_stims/simple_09_A_a.gif,1
SS1618365354913,complexity,images/stimuli/spore_stims/complex_04_A_b.gif,4
SS1618365359169,complexity,images/stimuli/spore_stims/simple_12_A_a.gif,0
SS1618365359169,complexity,images/stimuli/spore_stims/complex_11_A_b.gif,5
SS1618365359169,complexity,images/stimuli/spore_stims/simple_05_A_b.gif,0
SS1618365359169,complexity,images/stimuli/spore_stims/simple_14_A_b.gif,1
SS1618365359169,complexity,images/stimuli/spore_stims/complex_17_A_a.gif,5
SS1618365359169,complexity,images/stimuli/spore_stims/simple_10_A_b.gif,0
SS1618365359169,complexity,images/stimuli/spore_stims/simple_17_A_a.gif,1
SS1618365359169,complexity,images/stimuli/spore_stims/complex_13_A_a.gif,5
SS1618365359169,complexity,images/stimuli/spore_stims/complex_10_A_a.gif,6
SS1618365359169,complexity,images/stimuli/spore_stims/complex_19_A_b.gif,5
SS1618365359169,complexity,images/stimuli/spore_stims/complex_14_A_a.gif,6
SS1618365359169,complexity,images/stimuli/spore_stims/simple_10_A_a.gif,0
SS1618365374653,complexity,images/stimuli/spore_stims/complex_17_A_b.gif,6
SS1618365374653,complexity,images/stimuli/spore_stims/complex_08_A_b.gif,6
SS1618365374653,complexity,images/stimuli/spore_stims/simple_19_A_b.gif,1
SS1618365374653,complexity,images/stimuli/spore_stims/simple_01_A_b.gif,0
SS1618365374653,complexity,images/stimuli/spore_stims/complex_19_A_b.gif,6
SS1618365374653,complexity,images/stimuli/spore_stims/complex_15_A_a.gif,6
SS1618365374653,complexity,images/stimuli/spore_stims/simple_11_A_b.gif,0
SS1618365374653,complexity,images/stimuli/spore_stims/simple_02_A_a.gif,0
SS1618365374653,complexity,images/stimuli/spore_stims/simple_16_A_b.gif,0
SS1618365374653,complexity,images/stimuli/spore_stims/complex_06_A_a.gif,5
SS1618365374653,complexity,images/stimuli/spore_stims/simple_09_A_b.gif,0
SS1618365374653,complexity,images/stimuli/spore_stims/complex_04_A_b.gif,5
SS1618365399173,complexity,images/stimuli/spore_stims/simple_12_A_a.gif,0
SS1618365399173,complexity,images/stimuli/spore_stims/complex_04_A_b.gif,4
SS1618365399173,complexity,images/stimuli/spore_stims/complex_06_A_a.gif,4
SS1618365399173,complexity,images/stimuli/spore_stims/simple_08_A_a.gif,0
SS1618365399173,complexity,images/stimuli/spore_stims/simple_05_A_b.gif,0
SS1618365399173,complexity,images/stimuli/spore_stims/simple_11_A_a.gif,1
SS1618365399173,complexity,images/stimuli/spore_stims/simple_11_A_b.gif,1
SS1618365399173,complexity,images/stimuli/spore_stims/complex_18_A_b.gif,6
SS1618365399173,complexity,images/stimuli/spore_stims/complex_05_A_b.gif,3
SS1618365399173,complexity,images/stimuli/spore_stims/simple_09_A_a.gif,1
SS1618365399173,complexity,images/stimuli/spore_stims/complex_19_A_b.gif,4
SS1618365399173,complexity,images/stimuli/spore_stims/complex_10_A_a.gif,5
SS1618365399268,complexity,images/stimuli/spore_stims/simple_10_A_b.gif,1
SS1618365399268,complexity,images/stimuli/spore_stims/complex_17_A_b.gif,4
SS1618365399268,complexity,images/stimuli/spore_stims/simple_01_A_b.gif,2
SS1618365399268,complexity,images/stimuli/spore_stims/simple_02_A_b.gif,2
SS1618365399268,complexity,images/stimuli/spore_stims/complex_03_A_b.gif,4
SS1618365399268,complexity,images/stimuli/spore_stims/complex_01_A_a.gif,4
SS1618365399268,complexity,images/stimuli/spore_stims/simple_01_A_a.gif,2
SS1618365399268,complexity,images/stimuli/spore_stims/simple_13_A_a.gif,2
SS1618365399268,complexity,images/stimuli/spore_stims/complex_03_A_a.gif,4
SS1618365399268,complexity,images/stimuli/spore_stims/complex_16_A_b.gif,5
SS1618365399268,complexity,images/stimuli/spore_stims/complex_06_A_b.gif,5
SS1618365399268,complexity,images/stimuli/spore_stims/simple_16_A_b.gif,3
SS1618365409237,complexity,images/stimuli/spore_stims/simple_09_A_a.gif,2
SS1618365409237,complexity,images/stimuli/spore_stims/complex_12_A_b.gif,6
SS1618365409237,complexity,images/stimuli/spore_stims/complex_01_A_b.gif,4
SS1618365409237,complexity,images/stimuli/spore_stims/simple_12_A_a.gif,1
SS1618365409237,complexity,images/stimuli/spore_stims/simple_11_A_b.gif,1
SS1618365409237,complexity,images/stimuli/spore_stims/simple_18_A_a.gif,2
SS1618365409237,complexity,images/stimuli/spore_stims/complex_06_A_b.gif,5
SS1618365409237,complexity,images/stimuli/spore_stims/complex_11_A_b.gif,4
SS1618365409237,complexity,images/stimuli/spore_stims/complex_10_A_a.gif,4
SS1618365409237,complexity,images/stimuli/spore_stims/simple_15_A_b.gif,1
SS1618365409237,complexity,images/stimuli/spore_stims/simple_19_A_a.gif,2
SS1618365409237,complexity,images/stimuli/spore_stims/complex_20_A_b.gif,5
SS1618365424357,complexity,images/stimuli/spore_stims/simple_17_A_a.gif,1
SS1618365424357,complexity,images/stimuli/spore_stims/simple_20_A_b.gif,1
SS1618365424357,complexity,images/stimuli/spore_stims/simple_11_A_a.gif,1
SS1618365424357,complexity,images/stimuli/spore_stims/simple_08_A_b.gif,2
SS1618365424357,complexity,images/stimuli/spore_stims/complex_07_A_b.gif,4
SS1618365424357,complexity,images/stimuli/spore_stims/simple_20_A_a.gif,2
SS1618365424357,complexity,images/stimuli/spore_stims/simple_03_A_b.gif,2
SS1618365424357,complexity,images/stimuli/spore_stims/complex_04_A_a.gif,4
SS1618365424357,complexity,images/stimuli/spore_stims/complex_14_A_b.gif,5
SS1618365424357,complexity,images/stimuli/spore_stims/complex_07_A_a.gif,6
SS1618365424357,complexity,images/stimuli/spore_stims/complex_04_A_b.gif,4
SS1618365424357,complexity,images/stimuli/spore_stims/complex_10_A_a.gif,5
SS1618365446620,complexity,images/stimuli/spore_stims/simple_11_A_b.gif,1
SS1618365446620,complexity,images/stimuli/spore_stims/simple_12_A_b.gif,0
SS1618365446620,complexity,images/stimuli/spore_stims/complex_04_A_a.gif,5
SS1618365446620,complexity,images/stimuli/spore_stims/simple_10_A_a.gif,1
SS1618365446620,complexity,images/stimuli/spore_stims/complex_07_A_a.gif,5
SS1618365446620,complexity,images/stimuli/spore_stims/complex_06_A_a.gif,4
SS1618365446620,complexity,images/stimuli/spore_stims/simple_02_A_b.gif,0
SS1618365446620,complexity,images/stimuli/spore_stims/complex_15_A_a.gif,6
SS1618365446620,complexity,images/stimuli/spore_stims/simple_14_A_a.gif,1
SS1618365446620,complexity,images/stimuli/spore_stims/complex_10_A_b.gif,4
SS1618365446620,complexity,images/stimuli/spore_stims/complex_02_A_b.gif,4
SS1618365446620,complexity,images/stimuli/spore_stims/simple_05_A_a.gif,1
SS1618365447088,complexity,images/stimuli/spore_stims/simple_19_A_a.gif,1
SS1618365447088,complexity,images/stimuli/spore_stims/complex_04_A_b.gif,4
SS1618365447088,complexity,images/stimuli/spore_stims/complex_19_A_b.gif,5
SS1618365447088,complexity,images/stimuli/spore_stims/simple_12_A_b.gif,0
SS1618365447088,complexity,images/stimuli/spore_stims/complex_16_A_b.gif,6
SS1618365447088,complexity,images/stimuli/spore_stims/simple_06_A_b.gif,0
SS1618365447088,complexity,images/stimuli/spore_stims/simple_17_A_a.gif,1
SS1618365447088,complexity,images/stimuli/spore_stims/simple_13_A_a.gif,1
SS1618365447088,complexity,images/stimuli/spore_stims/complex_14_A_b.gif,4
SS1618365447088,complexity,images/stimuli/spore_stims/complex_03_A_b.gif,4
SS1618365447088,complexity,images/stimuli/spore_stims/simple_04_A_b.gif,1
SS1618365447088,complexity,images/stimuli/spore_stims/complex_10_A_b.gif,4
SS1618365448276,complexity,images/stimuli/spore_stims/complex_12_A_b.gif,5
SS1618365448276,complexity,images/stimuli/spore_stims/simple_10_A_a.gif,0
SS1618365448276,complexity,images/stimuli/spore_stims/simple_09_A_a.gif,1
SS1618365448276,complexity,images/stimuli/spore_stims/complex_15_A_b.gif,4
SS1618365448276,complexity,images/stimuli/spore_stims/simple_05_A_a.gif,0
SS1618365448276,complexity,images/stimuli/spore_stims/simple_04_A_b.gif,1
SS1618365448276,complexity,images/stimuli/spore_stims/complex_01_A_b.gif,4
SS1618365448276,complexity,images/stimuli/spore_stims/complex_16_A_a.gif,6
SS1618365448276,complexity,images/stimuli/spore_stims/complex_06_A_a.gif,4
SS1618365448276,complexity,images/stimuli/spore_stims/complex_08_A_a.gif,4
SS1618365448276,complexity,images/stimuli/spore_stims/simple_04_A_a.gif,1
SS1618365448276,complexity,images/stimuli/spore_stims/simple_15_A_b.gif,0
SS1618365452216,complexity,images/stimuli/spore_stims/complex_17_A_a.gif,4
SS1618365452216,complexity,images/stimuli/spore_stims/simple_15_A_a.gif,2
SS1618365452216,complexity,images/stimuli/spore_stims/complex_19_A_a.gif,5
SS1618365452216,complexity,images/stimuli/spore_stims/simple_05_A_a.gif,1
SS1618365452216,complexity,images/stimuli/spore_stims/simple_14_A_a.gif,1
SS1618365452216,complexity,images/stimuli/spore_stims/simple_18_A_b.gif,1
SS1618365452216,complexity,images/stimuli/spore_stims/complex_09_A_a.gif,5
SS1618365452216,complexity,images/stimuli/spore_stims/simple_13_A_b.gif,1
SS1618365452216,complexity,images/stimuli/spore_stims/simple_08_A_b.gif,1
SS1618365452216,complexity,images/stimuli/spore_stims/complex_02_A_b.gif,4
SS1618365452216,complexity,images/stimuli/spore_stims/complex_18_A_a.gif,4
SS1618365452216,complexity,images/stimuli/spore_stims/complex_01_A_a.gif,5
SS1618365452233,complexity,images/stimuli/spore_stims/simple_06_A_b.gif,1
SS1618365452233,complexity,images/stimuli/spore_stims/complex_16_A_b.gif,6
SS1618365452233,complexity,images/stimuli/spore_stims/simple_11_A_a.gif,1
SS1618365452233,complexity,images/stimuli/spore_stims/complex_14_A_a.gif,6
SS1618365452233,complexity,images/stimuli/spore_stims/simple_16_A_b.gif,1
SS1618365452233,complexity,images/stimuli/spore_stims/complex_03_A_b.gif,5
SS1618365452233,complexity,images/stimuli/spore_stims/complex_20_A_b.gif,6
SS1618365452233,complexity,images/stimuli/spore_stims/simple_12_A_b.gif,1
SS1618365452233,complexity,images/stimuli/spore_stims/complex_17_A_a.gif,5
SS1618365452233,complexity,images/stimuli/spore_stims/complex_04_A_a.gif,6
SS1618365452233,complexity,images/stimuli/spore_stims/simple_15_A_a.gif,1
SS1618365452233,complexity,images/stimuli/spore_stims/simple_12_A_a.gif,1
SS1618365455295,complexity,images/stimuli/spore_stims/complex_05_A_a.gif,4
SS1618365455295,complexity,images/stimuli/spore_stims/simple_11_A_b.gif,1
SS1618365455295,complexity,images/stimuli/spore_stims/complex_06_A_a.gif,5
SS1618365455295,complexity,images/stimuli/spore_stims/simple_14_A_a.gif,1
SS1618365455295,complexity,images/stimuli/spore_stims/complex_03_A_a.gif,4
SS1618365455295,complexity,images/stimuli/spore_stims/complex_09_A_b.gif,5
SS1618365455295,complexity,images/stimuli/spore_stims/complex_01_A_a.gif,4
SS1618365455295,complexity,images/stimuli/spore_stims/simple_03_A_a.gif,2
SS1618365455295,complexity,images/stimuli/spore_stims/simple_03_A_b.gif,2
SS1618365455295,complexity,images/stimuli/spore_stims/complex_17_A_a.gif,4
SS1618365455295,complexity,images/stimuli/spore_stims/simple_04_A_b.gif,1
SS1618365455295,complexity,images/stimuli/spore_stims/simple_01_A_a.gif,1
SS1618365490907,complexity,images/stimuli/spore_stims/simple_06_A_b.gif,0
SS1618365490907,complexity,images/stimuli/spore_stims/complex_10_A_b.gif,4
SS1618365490907,complexity,images/stimuli/spore_stims/simple_15_A_b.gif,1
SS1618365490907,complexity,images/stimuli/spore_stims/simple_16_A_b.gif,2
SS1618365490907,complexity,images/stimuli/spore_stims/complex_01_A_a.gif,3
SS1618365490907,complexity,images/stimuli/spore_stims/complex_08_A_a.gif,4
SS1618365490907,complexity,images/stimuli/spore_stims/complex_20_A_a.gif,5
SS1618365490907,complexity,images/stimuli/spore_stims/simple_13_A_b.gif,1
SS1618365490907,complexity,images/stimuli/spore_stims/complex_07_A_b.gif,5
SS1618365490907,complexity,images/stimuli/spore_stims/simple_10_A_a.gif,1
SS1618365490907,complexity,images/stimuli/spore_stims/simple_16_A_a.gif,2
SS1618365490907,complexity,images/stimuli/spore_stims/complex_13_A_a.gif,4
SS1618365500326,complexity,images/stimuli/spore_stims/simple_06_A_a.gif,1
SS1618365500326,complexity,images/stimuli/spore_stims/complex_11_A_a.gif,4
SS1618365500326,complexity,images/stimuli/spore_stims/simple_13_A_a.gif,0
SS1618365500326,complexity,images/stimuli/spore_stims/complex_12_A_b.gif,4
SS1618365500326,complexity,images/stimuli/spore_stims/simple_18_A_b.gif,2
SS1618365500326,complexity,images/stimuli/spore_stims/simple_11_A_a.gif,1
SS1618365500326,complexity,images/stimuli/spore_stims/complex_10_A_b.gif,5
SS1618365500326,complexity,images/stimuli/spore_stims/complex_19_A_a.gif,6
SS1618365500326,complexity,images/stimuli/spore_stims/simple_16_A_a.gif,2
SS1618365500326,complexity,images/stimuli/spore_stims/simple_14_A_b.gif,1
SS1618365500326,complexity,images/stimuli/spore_stims/complex_10_A_a.gif,5
SS1618365500326,complexity,images/stimuli/spore_stims/complex_07_A_b.gif,5
SS1618365503102,complexity,images/stimuli/spore_stims/simple_03_A_b.gif,1
SS1618365503102,complexity,images/stimuli/spore_stims/simple_15_A_a.gif,0
SS1618365503102,complexity,images/stimuli/spore_stims/complex_05_A_b.gif,4
SS1618365503102,complexity,images/stimuli/spore_stims/simple_10_A_a.gif,1
SS1618365503102,complexity,images/stimuli/spore_stims/simple_01_A_a.gif,0
SS1618365503102,complexity,images/stimuli/spore_stims/simple_15_A_b.gif,0
SS1618365503102,complexity,images/stimuli/spore_stims/simple_07_A_b.gif,1
SS1618365503102,complexity,images/stimuli/spore_stims/complex_08_A_a.gif,5
SS1618365503102,complexity,images/stimuli/spore_stims/complex_12_A_a.gif,6
SS1618365503102,complexity,images/stimuli/spore_stims/complex_01_A_b.gif,4
