subject,question_type,stimulus,rating
SS1619739185303,complexity,images/stimuli/spore_stims/complex_02_A_b.gif,4
SS1619739185303,complexity,images/stimuli/spore_stims/simple_18_A_a.gif,1
SS1619739185303,complexity,images/stimuli/spore_stims/complex_14_A_a.gif,5
SS1619739185303,complexity,images/stimuli/spore_stims/simple_10_A_a.gif,0
SS1619739185303,complexity,images/stimuli/spore_stims/complex_08_A_a.gif,5
SS1619739185303,complexity,images/stimuli/spore_stims/simple_01_A_b.gif,0
SS1619739185303,complexity,images/stimuli/spore_stims/complex_10_A_b.gif,4
SS1619739185303,complexity,images/stimuli/spore_stims/complex_03_A_b.gif,3
SS1619739185303,complexity,images/stimuli/spore_stims/simple_14_A_b.gif,1
SS1619739188870,complexity,images/stimuli/spore_stims/simple_17_A_a.gif,1
SS1619739188870,complexity,images/stimuli/spore_stims/complex_08_A_b.gif,4
SS1619739188870,complexity,images/stimuli/spore_stims/complex_01_A_a.gif,4
SS1619739188870,complexity,images/stimuli/spore_stims/complex_06_A_a.gif,5
SS1619739188870,complexity,images/stimuli/spore_stims/complex_09_A_a.gif,5
SS1619739188870,complexity,images/stimuli/spore_stims/complex_19_A_a.gif,6
SS1619739188870,complexity,images/stimuli/spore_stims/simple_04_A_a.gif,0
SS1619739188870,complexity,images/stimuli/spore_stims/complex_12_A_a.gif,6
SS1619739188870,complexity,images/stimuli/spore_stims/simple_17_A_b.gif,1
SS1619739188870,complexity,images/stimuli/spore_stims/simple_06_A_b.gif,0
SS1619739188870,complexity,images/stimuli/spore_stims/simple_18_A_b.gif,1
SS1619739188870,complexity,images/stimuli/spore_stims/simple_09_A_a.gif,0
SS1619739194809,complexity,images/stimuli/spore_stims/complex_08_A_a.gif,4
SS1619739194809,complexity,images/stimuli/spore_stims/complex_06_A_a.gif,4
SS1619739194809,complexity,images/stimuli/spore_stims/simple_09_A_a.gif,0
SS1619739194809,complexity,images/stimuli/spore_stims/simple_17_A_b.gif,1
SS1619739194809,complexity,images/stimuli/spore_stims/simple_11_A_b.gif,1
SS1619739194809,complexity,images/stimuli/spore_stims/complex_09_A_b.gif,5
SS1619739194809,complexity,images/stimuli/spore_stims/complex_07_A_b.gif,6
SS1619739194809,complexity,images/stimuli/spore_stims/simple_01_A_a.gif,1
SS1619739194809,complexity,images/stimuli/spore_stims/complex_06_A_b.gif,5
SS1619739194809,complexity,images/stimuli/spore_stims/simple_01_A_b.gif,1
SS1619739194809,complexity,images/stimuli/spore_stims/complex_15_A_b.gif,5
SS1619739194809,complexity,images/stimuli/spore_stims/simple_14_A_b.gif,1
SS1619739196799,complexity,images/stimuli/spore_stims/complex_18_A_a.gif,6
SS1619739196799,complexity,images/stimuli/spore_stims/complex_06_A_b.gif,6
SS1619739196799,complexity,images/stimuli/spore_stims/simple_02_A_a.gif,0
SS1619739196799,complexity,images/stimuli/spore_stims/simple_11_A_a.gif,0
SS1619739196799,complexity,images/stimuli/spore_stims/simple_18_A_a.gif,1
SS1619739196799,complexity,images/stimuli/spore_stims/simple_09_A_a.gif,0
SS1619739196799,complexity,images/stimuli/spore_stims/simple_10_A_b.gif,1
SS1619739196799,complexity,images/stimuli/spore_stims/complex_01_A_b.gif,6
SS1619739196799,complexity,images/stimuli/spore_stims/simple_07_A_b.gif,1
SS1619739196799,complexity,images/stimuli/spore_stims/complex_02_A_b.gif,5
SS1619739196799,complexity,images/stimuli/spore_stims/complex_14_A_b.gif,5
SS1619739196799,complexity,images/stimuli/spore_stims/complex_19_A_b.gif,5
SS1619739236312,complexity,images/stimuli/spore_stims/complex_14_A_a.gif,6
SS1619739236312,complexity,images/stimuli/spore_stims/simple_02_A_b.gif,0
SS1619739236312,complexity,images/stimuli/spore_stims/complex_11_A_a.gif,5
SS1619739236312,complexity,images/stimuli/spore_stims/complex_09_A_a.gif,5
SS1619739236312,complexity,images/stimuli/spore_stims/simple_15_A_a.gif,0
SS1619739236312,complexity,images/stimuli/spore_stims/simple_07_A_b.gif,1
SS1619739236312,complexity,images/stimuli/spore_stims/simple_09_A_a.gif,0
SS1619739236312,complexity,images/stimuli/spore_stims/complex_15_A_b.gif,6
SS1619739236312,complexity,images/stimuli/spore_stims/complex_18_A_b.gif,5
SS1619739236312,complexity,images/stimuli/spore_stims/simple_01_A_b.gif,0
SS1619739236312,complexity,images/stimuli/spore_stims/complex_11_A_b.gif,5
SS1619739236312,complexity,images/stimuli/spore_stims/simple_18_A_a.gif,1
SS1619739243666,complexity,images/stimuli/spore_stims/complex_18_A_b.gif,5
SS1619739243666,complexity,images/stimuli/spore_stims/complex_16_A_a.gif,4
SS1619739243666,complexity,images/stimuli/spore_stims/complex_09_A_a.gif,4
SS1619739243666,complexity,images/stimuli/spore_stims/simple_05_A_b.gif,0
SS1619739243666,complexity,images/stimuli/spore_stims/simple_13_A_b.gif,0
SS1619739243666,complexity,images/stimuli/spore_stims/simple_18_A_a.gif,1
SS1619739243666,complexity,images/stimuli/spore_stims/complex_08_A_b.gif,4
SS1619739243666,complexity,images/stimuli/spore_stims/complex_14_A_b.gif,4
SS1619739243666,complexity,images/stimuli/spore_stims/simple_16_A_a.gif,1
SS1619739243666,complexity,images/stimuli/spore_stims/complex_01_A_b.gif,5
SS1619739243666,complexity,images/stimuli/spore_stims/simple_10_A_b.gif,0
SS1619739243666,complexity,images/stimuli/spore_stims/simple_17_A_b.gif,1
SS1619739270972,complexity,images/stimuli/spore_stims/complex_01_A_a.gif,4
SS1619739270972,complexity,images/stimuli/spore_stims/simple_04_A_a.gif,1
SS1619739270972,complexity,images/stimuli/spore_stims/complex_08_A_b.gif,5
SS1619739270972,complexity,images/stimuli/spore_stims/simple_08_A_b.gif,0
SS1619739270972,complexity,images/stimuli/spore_stims/complex_09_A_a.gif,5
SS1619739270972,complexity,images/stimuli/spore_stims/simple_15_A_a.gif,1
SS1619739270972,complexity,images/stimuli/spore_stims/complex_13_A_a.gif,6
SS1619739270972,complexity,images/stimuli/spore_stims/complex_14_A_a.gif,5
SS1619739270972,complexity,images/stimuli/spore_stims/simple_12_A_b.gif,1
SS1619739270972,complexity,images/stimuli/spore_stims/simple_07_A_a.gif,0
SS1619739270972,complexity,images/stimuli/spore_stims/complex_06_A_b.gif,6
SS1619739270972,complexity,images/stimuli/spore_stims/simple_02_A_a.gif,1
SS1619739299290,complexity,images/stimuli/spore_stims/simple_02_A_b.gif,0
SS1619739299290,complexity,images/stimuli/spore_stims/simple_07_A_a.gif,1
SS1619739299290,complexity,images/stimuli/spore_stims/complex_08_A_a.gif,5
SS1619739299290,complexity,images/stimuli/spore_stims/simple_01_A_a.gif,1
SS1619739299290,complexity,images/stimuli/spore_stims/complex_06_A_a.gif,6
SS1619739299290,complexity,images/stimuli/spore_stims/simple_15_A_b.gif,0
SS1619739299290,complexity,images/stimuli/spore_stims/complex_01_A_b.gif,4
SS1619739299290,complexity,images/stimuli/spore_stims/simple_05_A_b.gif,0
SS1619739299290,complexity,images/stimuli/spore_stims/complex_08_A_b.gif,5
SS1619739299290,complexity,images/stimuli/spore_stims/simple_20_A_b.gif,2
SS1619739299290,complexity,images/stimuli/spore_stims/complex_12_A_a.gif,6
SS1619739299290,complexity,images/stimuli/spore_stims/complex_19_A_a.gif,4
SS1619739307054,complexity,images/stimuli/spore_stims/simple_13_A_b.gif,0
SS1619739307054,complexity,images/stimuli/spore_stims/complex_12_A_b.gif,5
SS1619739307054,complexity,images/stimuli/spore_stims/simple_12_A_a.gif,0
SS1619739307054,complexity,images/stimuli/spore_stims/simple_15_A_a.gif,0
SS1619739307054,complexity,images/stimuli/spore_stims/complex_06_A_b.gif,4
SS1619739307054,complexity,images/stimuli/spore_stims/complex_18_A_b.gif,4
SS1619739307054,complexity,images/stimuli/spore_stims/complex_11_A_b.gif,5
SS1619739307054,complexity,images/stimuli/spore_stims/simple_11_A_b.gif,1
SS1619739307054,complexity,images/stimuli/spore_stims/complex_16_A_a.gif,6
SS1619739307054,complexity,images/stimuli/spore_stims/complex_18_A_a.gif,6
SS1619739307054,complexity,images/stimuli/spore_stims/simple_04_A_a.gif,0
SS1619739307054,complexity,images/stimuli/spore_stims/simple_20_A_b.gif,0
SS1619739315680,complexity,images/stimuli/spore_stims/complex_19_A_a.gif,4
SS1619739315680,complexity,images/stimuli/spore_stims/simple_15_A_b.gif,0
SS1619739315680,complexity,images/stimuli/spore_stims/complex_17_A_a.gif,4
SS1619739315680,complexity,images/stimuli/spore_stims/simple_18_A_a.gif,0
SS1619739315680,complexity,images/stimuli/spore_stims/complex_20_A_a.gif,4
SS1619739315680,complexity,images/stimuli/spore_stims/complex_03_A_a.gif,2
SS1619739315680,complexity,images/stimuli/spore_stims/complex_08_A_a.gif,5
SS1619739315680,complexity,images/stimuli/spore_stims/simple_02_A_a.gif,0
SS1619739315680,complexity,images/stimuli/spore_stims/simple_06_A_a.gif,0
SS1619739315680,complexity,images/stimuli/spore_stims/simple_07_A_a.gif,0
SS1619739315680,complexity,images/stimuli/spore_stims/simple_18_A_b.gif,0
SS1619739315680,complexity,images/stimuli/spore_stims/complex_08_A_b.gif,6
SS1619739341056,complexity,images/stimuli/spore_stims/complex_07_A_a.gif,5
SS1619739341056,complexity,images/stimuli/spore_stims/simple_17_A_a.gif,1
SS1619739341056,complexity,images/stimuli/spore_stims/complex_18_A_b.gif,5
SS1619739341056,complexity,images/stimuli/spore_stims/simple_19_A_b.gif,2
SS1619739341056,complexity,images/stimuli/spore_stims/complex_12_A_a.gif,6
SS1619739341056,complexity,images/stimuli/spore_stims/simple_15_A_a.gif,0
SS1619739341056,complexity,images/stimuli/spore_stims/simple_16_A_a.gif,1
SS1619739341056,complexity,images/stimuli/spore_stims/simple_09_A_b.gif,2
SS1619739341056,complexity,images/stimuli/spore_stims/complex_14_A_a.gif,5
SS1619739341056,complexity,images/stimuli/spore_stims/simple_15_A_b.gif,0
SS1619739341056,complexity,images/stimuli/spore_stims/complex_04_A_b.gif,5
SS1619739341056,complexity,images/stimuli/spore_stims/complex_15_A_b.gif,5
SS1619739341788,complexity,images/stimuli/spore_stims/simple_02_A_b.gif,1
SS1619739341788,complexity,images/stimuli/spore_stims/complex_02_A_a.gif,5
SS1619739341788,complexity,images/stimuli/spore_stims/simple_16_A_b.gif,1
SS1619739341788,complexity,images/stimuli/spore_stims/simple_13_A_b.gif,1
SS1619739341788,complexity,images/stimuli/spore_stims/simple_05_A_a.gif,1
SS1619739341788,complexity,images/stimuli/spore_stims/complex_06_A_b.gif,5
SS1619739341788,complexity,images/stimuli/spore_stims/complex_16_A_a.gif,5
SS1619739341788,complexity,images/stimuli/spore_stims/complex_18_A_b.gif,5
SS1619739341788,complexity,images/stimuli/spore_stims/simple_03_A_b.gif,1
SS1619739341788,complexity,images/stimuli/spore_stims/complex_05_A_a.gif,5
SS1619739341788,complexity,images/stimuli/spore_stims/complex_06_A_a.gif,6
SS1619739341788,complexity,images/stimuli/spore_stims/simple_11_A_a.gif,0
SS1619739362581,complexity,images/stimuli/spore_stims/complex_09_A_a.gif,4
SS1619739362581,complexity,images/stimuli/spore_stims/simple_04_A_b.gif,0
SS1619739362581,complexity,images/stimuli/spore_stims/complex_18_A_a.gif,5
SS1619739362581,complexity,images/stimuli/spore_stims/complex_19_A_b.gif,5
SS1619739362581,complexity,images/stimuli/spore_stims/simple_09_A_a.gif,0
SS1619739362581,complexity,images/stimuli/spore_stims/simple_10_A_b.gif,0
SS1619739362581,complexity,images/stimuli/spore_stims/simple_17_A_a.gif,0
SS1619739362581,complexity,images/stimuli/spore_stims/simple_15_A_a.gif,0
SS1619739362581,complexity,images/stimuli/spore_stims/simple_13_A_a.gif,0
SS1619739362581,complexity,images/stimuli/spore_stims/complex_02_A_b.gif,5
SS1619739362581,complexity,images/stimuli/spore_stims/complex_07_A_b.gif,6
SS1619739362581,complexity,images/stimuli/spore_stims/complex_14_A_b.gif,5
SS1619739377879,complexity,images/stimuli/spore_stims/complex_08_A_b.gif,5
SS1619739377879,complexity,images/stimuli/spore_stims/simple_03_A_a.gif,1
SS1619739377879,complexity,images/stimuli/spore_stims/complex_07_A_a.gif,4
SS1619739377879,complexity,images/stimuli/spore_stims/simple_11_A_a.gif,2
SS1619739377879,complexity,images/stimuli/spore_stims/complex_20_A_a.gif,4
SS1619739377879,complexity,images/stimuli/spore_stims/simple_04_A_a.gif,0
SS1619739377879,complexity,images/stimuli/spore_stims/complex_10_A_a.gif,5
SS1619739377879,complexity,images/stimuli/spore_stims/complex_04_A_b.gif,5
SS1619739377879,complexity,images/stimuli/spore_stims/simple_11_A_b.gif,1
SS1619739377879,complexity,images/stimuli/spore_stims/complex_06_A_a.gif,4
SS1619739377879,complexity,images/stimuli/spore_stims/simple_10_A_b.gif,0
SS1619739377879,complexity,images/stimuli/spore_stims/simple_07_A_a.gif,0
SS1619739395520,complexity,images/stimuli/spore_stims/complex_10_A_a.gif,5
SS1619739395520,complexity,images/stimuli/spore_stims/complex_15_A_b.gif,5
SS1619739395520,complexity,images/stimuli/spore_stims/simple_02_A_a.gif,0
SS1619739395520,complexity,images/stimuli/spore_stims/complex_02_A_b.gif,5
SS1619739395520,complexity,images/stimuli/spore_stims/complex_03_A_a.gif,4
SS1619739395520,complexity,images/stimuli/spore_stims/simple_16_A_b.gif,2
SS1619739395520,complexity,images/stimuli/spore_stims/simple_14_A_a.gif,2
SS1619739395520,complexity,images/stimuli/spore_stims/simple_06_A_b.gif,0
SS1619739395520,complexity,images/stimuli/spore_stims/complex_03_A_b.gif,4
SS1619739395520,complexity,images/stimuli/spore_stims/complex_09_A_b.gif,5
SS1619739395520,complexity,images/stimuli/spore_stims/simple_05_A_a.gif,0
SS1619739395520,complexity,images/stimuli/spore_stims/simple_05_A_b.gif,0
SS1619739428554,complexity,images/stimuli/spore_stims/simple_10_A_a.gif,2
SS1619739428554,complexity,images/stimuli/spore_stims/complex_02_A_b.gif,4
SS1619739428554,complexity,images/stimuli/spore_stims/simple_15_A_b.gif,1
SS1619739428554,complexity,images/stimuli/spore_stims/complex_11_A_b.gif,5
SS1619739428554,complexity,images/stimuli/spore_stims/complex_17_A_a.gif,5
SS1619739428554,complexity,images/stimuli/spore_stims/simple_07_A_a.gif,1
SS1619739428554,complexity,images/stimuli/spore_stims/simple_04_A_a.gif,1
SS1619739428554,complexity,images/stimuli/spore_stims/simple_14_A_a.gif,1
SS1619739428554,complexity,images/stimuli/spore_stims/complex_08_A_a.gif,5
SS1619739428554,complexity,images/stimuli/spore_stims/complex_14_A_b.gif,4
SS1619739428554,complexity,images/stimuli/spore_stims/complex_19_A_b.gif,5
SS1619739428554,complexity,images/stimuli/spore_stims/simple_06_A_a.gif,0
SS1619739432032,complexity,images/stimuli/spore_stims/simple_14_A_b.gif,0
SS1619739432032,complexity,images/stimuli/spore_stims/simple_16_A_b.gif,0
SS1619739432032,complexity,images/stimuli/spore_stims/complex_07_A_b.gif,5
SS1619739432032,complexity,images/stimuli/spore_stims/simple_20_A_b.gif,0
SS1619739432032,complexity,images/stimuli/spore_stims/complex_05_A_b.gif,6
SS1619739432032,complexity,images/stimuli/spore_stims/complex_04_A_a.gif,6
SS1619739432032,complexity,images/stimuli/spore_stims/simple_07_A_b.gif,0
SS1619739432032,complexity,images/stimuli/spore_stims/simple_05_A_a.gif,0
SS1619739432032,complexity,images/stimuli/spore_stims/simple_13_A_b.gif,0
SS1619739432032,complexity,images/stimuli/spore_stims/complex_03_A_a.gif,6
SS1619739432032,complexity,images/stimuli/spore_stims/complex_14_A_a.gif,6
SS1619739432032,complexity,images/stimuli/spore_stims/complex_16_A_a.gif,6
SS1619739432069,complexity,images/stimuli/spore_stims/simple_13_A_a.gif,0
SS1619739432069,complexity,images/stimuli/spore_stims/complex_17_A_a.gif,4
SS1619739432069,complexity,images/stimuli/spore_stims/simple_06_A_b.gif,1
SS1619739432069,complexity,images/stimuli/spore_stims/simple_12_A_a.gif,2
SS1619739432069,complexity,images/stimuli/spore_stims/complex_16_A_a.gif,5
SS1619739432069,complexity,images/stimuli/spore_stims/simple_01_A_b.gif,1
SS1619739432069,complexity,images/stimuli/spore_stims/simple_18_A_b.gif,0
SS1619739432069,complexity,images/stimuli/spore_stims/complex_10_A_a.gif,6
SS1619739432069,complexity,images/stimuli/spore_stims/complex_12_A_b.gif,4
SS1619739432069,complexity,images/stimuli/spore_stims/complex_16_A_b.gif,4
SS1619739432069,complexity,images/stimuli/spore_stims/simple_12_A_b.gif,0
SS1619739432069,complexity,images/stimuli/spore_stims/complex_20_A_a.gif,5
SS1619739442485,complexity,images/stimuli/spore_stims/complex_18_A_a.gif,5
SS1619739442485,complexity,images/stimuli/spore_stims/complex_13_A_b.gif,4
SS1619739442485,complexity,images/stimuli/spore_stims/simple_14_A_a.gif,2
SS1619739442485,complexity,images/stimuli/spore_stims/simple_19_A_a.gif,2
SS1619739442485,complexity,images/stimuli/spore_stims/simple_06_A_a.gif,1
SS1619739442485,complexity,images/stimuli/spore_stims/simple_19_A_b.gif,2
SS1619739442485,complexity,images/stimuli/spore_stims/complex_16_A_a.gif,5
SS1619739442485,complexity,images/stimuli/spore_stims/simple_07_A_b.gif,2
SS1619739442485,complexity,images/stimuli/spore_stims/complex_18_A_b.gif,5
SS1619739442485,complexity,images/stimuli/spore_stims/simple_17_A_a.gif,1
SS1619739442485,complexity,images/stimuli/spore_stims/complex_14_A_b.gif,4
SS1619739442485,complexity,images/stimuli/spore_stims/complex_10_A_b.gif,5
SS1619739450196,complexity,images/stimuli/spore_stims/simple_20_A_a.gif,2
SS1619739450196,complexity,images/stimuli/spore_stims/complex_12_A_a.gif,6
SS1619739450196,complexity,images/stimuli/spore_stims/complex_09_A_a.gif,5
SS1619739450196,complexity,images/stimuli/spore_stims/simple_05_A_a.gif,0
SS1619739450196,complexity,images/stimuli/spore_stims/simple_12_A_a.gif,1
SS1619739450196,complexity,images/stimuli/spore_stims/simple_15_A_a.gif,0
SS1619739450196,complexity,images/stimuli/spore_stims/complex_07_A_b.gif,5
SS1619739450196,complexity,images/stimuli/spore_stims/complex_14_A_a.gif,4
SS1619739450196,complexity,images/stimuli/spore_stims/simple_05_A_b.gif,0
SS1619739450196,complexity,images/stimuli/spore_stims/simple_01_A_a.gif,1
SS1619739450196,complexity,images/stimuli/spore_stims/complex_10_A_a.gif,5
SS1619739450196,complexity,images/stimuli/spore_stims/complex_16_A_b.gif,6
SS1619739450277,complexity,images/stimuli/spore_stims/complex_20_A_a.gif,4
SS1619739450277,complexity,images/stimuli/spore_stims/simple_17_A_a.gif,1
SS1619739450277,complexity,images/stimuli/spore_stims/simple_04_A_a.gif,1
SS1619739450277,complexity,images/stimuli/spore_stims/complex_10_A_b.gif,4
SS1619739450277,complexity,images/stimuli/spore_stims/simple_09_A_b.gif,0
SS1619739450277,complexity,images/stimuli/spore_stims/complex_02_A_b.gif,3
SS1619739450277,complexity,images/stimuli/spore_stims/complex_12_A_a.gif,5
SS1619739450277,complexity,images/stimuli/spore_stims/simple_18_A_a.gif,2
SS1619739450277,complexity,images/stimuli/spore_stims/complex_06_A_a.gif,5
SS1619739450277,complexity,images/stimuli/spore_stims/complex_09_A_b.gif,5
SS1619739450277,complexity,images/stimuli/spore_stims/simple_01_A_b.gif,0
SS1619739450277,complexity,images/stimuli/spore_stims/simple_14_A_a.gif,1
SS1619739450868,complexity,images/stimuli/spore_stims/simple_19_A_a.gif,1
SS1619739450868,complexity,images/stimuli/spore_stims/simple_17_A_a.gif,0
SS1619739450868,complexity,images/stimuli/spore_stims/complex_01_A_b.gif,4
SS1619739450868,complexity,images/stimuli/spore_stims/simple_05_A_a.gif,0
SS1619739450868,complexity,images/stimuli/spore_stims/complex_08_A_b.gif,4
SS1619739450868,complexity,images/stimuli/spore_stims/complex_16_A_a.gif,5
SS1619739450868,complexity,images/stimuli/spore_stims/simple_16_A_a.gif,1
SS1619739450868,complexity,images/stimuli/spore_stims/simple_13_A_a.gif,0
SS1619739450868,complexity,images/stimuli/spore_stims/complex_16_A_b.gif,5
SS1619739450868,complexity,images/stimuli/spore_stims/simple_06_A_a.gif,0
SS1619739450868,complexity,images/stimuli/spore_stims/complex_19_A_b.gif,4
SS1619739450868,complexity,images/stimuli/spore_stims/complex_18_A_b.gif,5
SS1619739452993,complexity,images/stimuli/spore_stims/complex_02_A_a.gif,4
SS1619739452993,complexity,images/stimuli/spore_stims/complex_09_A_b.gif,5
SS1619739452993,complexity,images/stimuli/spore_stims/complex_08_A_a.gif,5
SS1619739452993,complexity,images/stimuli/spore_stims/complex_03_A_a.gif,4
SS1619739452993,complexity,images/stimuli/spore_stims/simple_17_A_b.gif,3
SS1619739452993,complexity,images/stimuli/spore_stims/simple_04_A_b.gif,3
SS1619739452993,complexity,images/stimuli/spore_stims/simple_18_A_b.gif,3
SS1619739452993,complexity,images/stimuli/spore_stims/simple_11_A_a.gif,3
SS1619739452993,complexity,images/stimuli/spore_stims/complex_20_A_b.gif,5
SS1619739452993,complexity,images/stimuli/spore_stims/simple_05_A_a.gif,3
SS1619739452993,complexity,images/stimuli/spore_stims/complex_18_A_a.gif,5
SS1619739452993,complexity,images/stimuli/spore_stims/simple_08_A_a.gif,2
SS1619739457003,complexity,images/stimuli/spore_stims/simple_14_A_a.gif,1
SS1619739457003,complexity,images/stimuli/spore_stims/simple_12_A_b.gif,1
SS1619739457003,complexity,images/stimuli/spore_stims/simple_20_A_b.gif,2
SS1619739457003,complexity,images/stimuli/spore_stims/complex_18_A_b.gif,6
SS1619739457003,complexity,images/stimuli/spore_stims/complex_05_A_a.gif,5
SS1619739457003,complexity,images/stimuli/spore_stims/simple_02_A_a.gif,1
SS1619739457003,complexity,images/stimuli/spore_stims/complex_02_A_b.gif,5
SS1619739457003,complexity,images/stimuli/spore_stims/simple_20_A_a.gif,2
SS1619739457003,complexity,images/stimuli/spore_stims/complex_14_A_a.gif,6
SS1619739457003,complexity,images/stimuli/spore_stims/simple_18_A_a.gif,1
SS1619739457003,complexity,images/stimuli/spore_stims/complex_10_A_b.gif,5
SS1619739457003,complexity,images/stimuli/spore_stims/complex_13_A_a.gif,5
SS1619739489473,complexity,images/stimuli/spore_stims/simple_09_A_a.gif,0
SS1619739489473,complexity,images/stimuli/spore_stims/simple_13_A_b.gif,0
SS1619739489473,complexity,images/stimuli/spore_stims/complex_19_A_a.gif,4
SS1619739489473,complexity,images/stimuli/spore_stims/complex_04_A_b.gif,4
SS1619739489473,complexity,images/stimuli/spore_stims/complex_01_A_a.gif,2
SS1619739489473,complexity,images/stimuli/spore_stims/complex_16_A_a.gif,5
SS1619739489473,complexity,images/stimuli/spore_stims/simple_09_A_b.gif,0
SS1619739489473,complexity,images/stimuli/spore_stims/complex_14_A_b.gif,5
SS1619739489473,complexity,images/stimuli/spore_stims/simple_01_A_b.gif,0
SS1619739489473,complexity,images/stimuli/spore_stims/simple_20_A_a.gif,0
SS1619739489473,complexity,images/stimuli/spore_stims/simple_01_A_a.gif,0
SS1619739489473,complexity,images/stimuli/spore_stims/complex_15_A_a.gif,4
SS1619739490440,complexity,images/stimuli/spore_stims/simple_01_A_b.gif,1
SS1619739490440,complexity,images/stimuli/spore_stims/simple_04_A_b.gif,0
SS1619739490440,complexity,images/stimuli/spore_stims/simple_15_A_b.gif,2
SS1619739490440,complexity,images/stimuli/spore_stims/complex_18_A_a.gif,6
SS1619739490440,complexity,images/stimuli/spore_stims/complex_09_A_a.gif,6
SS1619739490440,complexity,images/stimuli/spore_stims/simple_14_A_b.gif,2
SS1619739490440,complexity,images/stimuli/spore_stims/complex_17_A_a.gif,4
SS1619739490440,complexity,images/stimuli/spore_stims/simple_18_A_b.gif,1
SS1619739490440,complexity,images/stimuli/spore_stims/complex_17_A_b.gif,4
SS1619739490440,complexity,images/stimuli/spore_stims/simple_10_A_b.gif,0
SS1619739490440,complexity,images/stimuli/spore_stims/complex_10_A_b.gif,6
SS1619739490440,complexity,images/stimuli/spore_stims/complex_04_A_b.gif,5
SS1619739496757,complexity,images/stimuli/spore_stims/simple_07_A_a.gif,1
SS1619739496757,complexity,images/stimuli/spore_stims/complex_15_A_b.gif,5
SS1619739496757,complexity,images/stimuli/spore_stims/complex_17_A_a.gif,5
SS1619739496757,complexity,images/stimuli/spore_stims/complex_11_A_a.gif,5
SS1619739496757,complexity,images/stimuli/spore_stims/simple_12_A_b.gif,1
SS1619739496757,complexity,images/stimuli/spore_stims/complex_01_A_a.gif,5
SS1619739496757,complexity,images/stimuli/spore_stims/simple_08_A_b.gif,1
SS1619739496757,complexity,images/stimuli/spore_stims/simple_03_A_a.gif,1
SS1619739496757,complexity,images/stimuli/spore_stims/complex_06_A_b.gif,5
SS1619739496757,complexity,images/stimuli/spore_stims/simple_16_A_b.gif,2
